編號,年份,月,日,星期,號碼1,號碼2,號碼3,號碼4,號碼5
202000007,2020,01,08,3,04 , 06 , 10 , 12 , 26,
202000008,2020,01,09,4,04 , 13 , 20 , 30 , 36,
202000009,2020,01,10,5,02 , 05 , 10 , 21 , 29,
202000010,2020,01,11,6,03 , 14 , 16 , 25 , 34,
202000011,2020,01,13,1,11 , 13 , 24 , 28 , 35,
202000012,2020,01,14,2,10 , 27 , 36 , 37 , 39,
202000013,2020,01,15,3,10 , 17 , 19 , 35 , 39,
202000014,2020,01,16,4,03 , 04 , 05 , 10 , 33,
202000015,2020,01,17,5,04 , 17 , 18 , 22 , 32,
202000016,2020,01,18,6,06 , 14 , 22 , 28 , 37,
202000017,2020,01,20,1,04 , 21 , 28 , 35 , 38,
202000018,2020,01,21,2,10 , 17 , 27 , 29 , 32,
202000019,2020,01,22,3,04 , 11 , 22 , 33 , 36,
202000020,2020,01,23,4,01 , 17 , 23 , 33 , 39,
202000021,2020,01,24,5,03 , 07 , 27 , 35 , 39,
202000022,2020,01,25,6,05 , 12 , 13 , 20 , 26,
202000023,2020,01,27,1,01 , 09 , 14 , 27 , 39,
202000024,2020,01,28,2,01 , 02 , 18 , 33 , 39,
202000025,2020,01,29,3,10 , 15 , 19 , 28 , 30,
202000026,2020,01,30,4,08 , 10 , 16 , 24 , 34,
202000027,2020,01,31,5,08 , 11 , 17 , 27 , 31,
202000028,2020,02,01,6,04 , 07 , 13 , 20 , 24,
202000029,2020,02,03,1,01 , 03 , 21 , 24 , 34,
202000030,2020,02,04,2,12 , 29 , 35 , 37 , 38,
202000031,2020,02,05,3,02 , 04 , 23 , 31 , 38,
202000032,2020,02,06,4,01 , 03 , 07 , 23 , 39,
202000033,2020,02,07,5,08 , 13 , 20 , 25 , 29,
202000034,2020,02,08,6,12 , 23 , 26 , 27 , 33,
202000035,2020,02,10,1,08 , 23 , 24 , 31 , 39,
202000036,2020,02,11,2,05 , 12 , 19 , 27 , 28,
202000037,2020,02,12,3,17 , 19 , 23 , 33 , 35,
202000038,2020,02,13,4,01 , 17 , 28 , 35 , 38,
202000039,2020,02,14,5,04 , 13 , 25 , 26 , 36,
202000040,2020,02,15,6,05 , 08 , 18 , 29 , 33,
202000041,2020,02,17,1,02 , 18 , 30 , 35 , 36,
202000042,2020,02,18,2,01 , 05 , 06 , 09 , 31,
202000043,2020,02,19,3,02 , 06 , 20 , 24 , 34,
202000044,2020,02,20,4,05 , 10 , 20 , 27 , 36,
202000045,2020,02,21,5,04 , 08 , 20 , 23 , 27,
202000046,2020,02,22,6,13 , 18 , 19 , 36 , 37,
202000047,2020,02,24,1,01 , 02 , 23 , 29 , 30,
202000048,2020,02,25,2,05 , 09 , 10 , 11 , 22,
202000049,2020,02,26,3,02 , 05 , 15 , 19 , 26,
202000050,2020,02,27,4,17 , 19 , 28 , 35 , 36,
202000051,2020,02,28,5,04 , 10 , 12 , 17 , 21,
202000052,2020,02,29,6,07 , 17 , 20 , 27 , 39,
202000053,2020,03,02,1,05 , 06 , 10 , 26 , 27,
202000054,2020,03,03,2,03 , 07 , 15 , 16 , 29,
202000055,2020,03,04,3,02 , 07 , 09 , 17 , 27,
202000056,2020,03,05,4,10 , 20 , 23 , 28 , 31,
202000057,2020,03,06,5,08 , 11 , 13 , 15 , 29,
202000058,2020,03,07,6,09 , 10 , 12 , 17 , 20,
202000059,2020,03,09,1,06 , 11 , 18 , 27 , 28,
202000060,2020,03,10,2,16 , 26 , 27 , 33 , 34,
202000061,2020,03,11,3,07 , 09 , 12 , 14 , 16,
202000062,2020,03,12,4,01 , 18 , 20 , 24 , 37,
202000063,2020,03,13,5,03 , 05 , 10 , 13 , 29,
202000064,2020,03,14,6,02 , 06 , 17 , 20 , 30,
202000065,2020,03,16,1,01 , 09 , 11 , 21 , 32,
202000066,2020,03,17,2,07 , 16 , 22 , 29 , 37,
202000067,2020,03,18,3,05 , 09 , 20 , 30 , 38,
202000068,2020,03,19,4,03 , 11 , 30 , 32 , 34,
202000069,2020,03,20,5,10 , 16 , 20 , 33 , 39,
202000070,2020,03,21,6,03 , 07 , 16 , 22 , 31,
202000071,2020,03,23,1,05 , 06 , 16 , 27 , 31,
202000072,2020,03,24,2,09 , 12 , 25 , 26 , 30,
202000073,2020,03,25,3,05 , 08 , 23 , 29 , 32,
202000074,2020,03,26,4,03 , 19 , 27 , 28 , 30,
202000075,2020,03,27,5,13 , 19 , 22 , 30 , 38,
202000076,2020,03,28,6,04 , 07 , 18 , 27 , 29,
202000077,2020,03,30,1,01 , 02 , 07 , 24 , 35,
202000078,2020,03,31,2,06 , 09 , 24 , 27 , 37,
202000079,2020,04,01,3,07 , 20 , 23 , 31 , 35,
202000080,2020,04,02,4,10 , 11 , 27 , 28 , 29,
202000081,2020,04,03,5,03 , 08 , 15 , 17 , 38,
202000082,2020,04,04,6,04 , 13 , 21 , 27 , 32,
202000083,2020,04,06,1,03 , 06 , 16 , 29 , 30,
202000084,2020,04,07,2,02 , 12 , 13 , 23 , 28,
202000085,2020,04,08,3,12 , 26 , 27 , 28 , 34,
202000086,2020,04,09,4,01 , 06 , 19 , 24 , 27,
202000087,2020,04,10,5,06 , 08 , 11 , 23 , 39,
202000088,2020,04,11,6,14 , 15 , 18 , 21 , 36,
202000089,2020,04,13,1,03 , 23 , 25 , 35 , 36,
202000090,2020,04,14,2,08 , 29 , 33 , 37 , 38,
202000091,2020,04,15,3,04 , 07 , 10 , 22 , 28,
202000092,2020,04,16,4,09 , 17 , 28 , 33 , 36,
202000093,2020,04,17,5,15 , 16 , 25 , 33 , 36,
202000094,2020,04,18,6,20 , 26 , 30 , 31 , 32,
202000095,2020,04,20,1,03 , 08 , 11 , 23 , 32,
202000096,2020,04,21,2,01 , 17 , 20 , 32 , 38,
202000097,2020,04,22,3,05 , 06 , 09 , 30 , 31,
202000098,2020,04,23,4,03 , 15 , 18 , 26 , 33,
202000099,2020,04,24,5,03 , 04 , 21 , 28 , 30,
202000100,2020,04,25,6,02 , 07 , 11 , 14 , 32,
202000101,2020,04,27,1,08 , 23 , 24 , 34 , 36,
202000102,2020,04,28,2,01 , 07 , 09 , 21 , 23,
202000103,2020,04,29,3,05 , 10 , 29 , 32 , 33,
202000104,2020,04,30,4,03 , 17 , 18 , 23 , 31,
202000105,2020,05,01,5,02 , 09 , 13 , 14 , 27,
202000106,2020,05,02,6,17 , 23 , 26 , 27 , 36,
202000107,2020,05,04,1,05 , 13 , 30 , 35 , 39,
202000108,2020,05,05,2,14 , 16 , 24 , 26 , 29,
202000109,2020,05,06,3,02 , 04 , 25 , 29 , 39,
202000110,2020,05,07,4,09 , 14 , 16 , 25 , 34,
202000111,2020,05,08,5,04 , 05 , 08 , 22 , 36,
202000112,2020,05,09,6,07 , 09 , 13 , 25 , 33,
202000113,2020,05,11,1,05 , 18 , 25 , 26 , 38,
202000114,2020,05,12,2,08 , 13 , 21 , 32 , 36,
202000115,2020,05,13,3,02 , 03 , 12 , 18 , 22,
202000116,2020,05,14,4,02 , 08 , 11 , 16 , 17,
202000117,2020,05,15,5,05 , 12 , 20 , 27 , 30,
202000118,2020,05,16,6,04 , 07 , 09 , 24 , 30,
202000119,2020,05,18,1,05 , 07 , 08 , 36 , 38,
202000120,2020,05,19,2,01 , 02 , 05 , 21 , 25,
202000121,2020,05,20,3,08 , 22 , 23 , 28 , 29,
202000122,2020,05,21,4,02 , 25 , 27 , 35 , 39,
202000123,2020,05,22,5,05 , 12 , 15 , 22 , 30,
202000124,2020,05,23,6,17 , 20 , 26 , 35 , 38,
202000125,2020,05,25,1,03 , 07 , 09 , 18 , 37,
202000126,2020,05,26,2,06 , 14 , 20 , 21 , 26,
202000127,2020,05,27,3,05 , 10 , 25 , 26 , 38,
202000128,2020,05,28,4,05 , 08 , 17 , 26 , 34,
202000129,2020,05,29,5,08 , 13 , 23 , 25 , 37,
202000130,2020,05,30,6,08 , 16 , 17 , 21 , 27,
202000131,2020,06,01,1,12 , 13 , 15 , 18 , 24,
202000132,2020,06,02,2,10 , 14 , 17 , 24 , 26,
202000133,2020,06,03,3,03 , 20 , 28 , 34 , 36,
202000134,2020,06,04,4,14 , 18 , 22 , 27 , 33,
202000135,2020,06,05,5,04 , 08 , 12 , 34 , 37,
202000136,2020,06,06,6,19 , 29 , 31 , 35 , 39,
202000137,2020,06,08,1,04 , 07 , 22 , 29 , 39,
202000138,2020,06,09,2,03 , 19 , 25 , 32 , 36,
202000139,2020,06,10,3,02 , 22 , 29 , 34 , 38,
202000140,2020,06,11,4,05 , 06 , 14 , 19 , 30,
202000141,2020,06,12,5,10 , 16 , 17 , 24 , 27,
202000142,2020,06,13,6,09 , 11 , 23 , 30 , 38,
202000143,2020,06,15,1,10 , 16 , 18 , 26 , 32,
202000144,2020,06,16,2,10 , 20 , 21 , 24 , 30,
202000145,2020,06,17,3,06 , 22 , 23 , 25 , 26,
202000146,2020,06,18,4,12 , 17 , 26 , 38 , 39,
202000147,2020,06,19,5,05 , 09 , 10 , 21 , 37,
202000148,2020,06,20,6,04 , 08 , 19 , 24 , 36,
202000149,2020,06,22,1,18 , 19 , 22 , 26 , 30,
202000150,2020,06,23,2,22 , 23 , 24 , 33 , 38,
202000151,2020,06,24,3,01 , 11 , 14 , 15 , 30,
202000152,2020,06,25,4,19 , 24 , 27 , 29 , 33,
202000153,2020,06,26,5,14 , 16 , 20 , 26 , 38,
202000154,2020,06,27,6,18 , 24 , 30 , 34 , 38,
202000155,2020,06,29,1,07 , 18 , 22 , 27 , 31,
202000156,2020,06,30,2,01 , 11 , 13 , 17 , 31,
202000157,2020,07,01,3,01 , 05 , 08 , 29 , 30,
202000158,2020,07,02,4,01 , 02 , 06 , 09 , 35,
202000159,2020,07,03,5,06 , 18 , 19 , 21 , 39,
202000160,2020,07,04,6,05 , 10 , 26 , 30 , 34,
202000161,2020,07,06,1,05 , 11 , 14 , 17 , 23,
202000162,2020,07,07,2,04 , 05 , 08 , 19 , 29,
202000163,2020,07,08,3,01 , 13 , 21 , 27 , 34,
202000164,2020,07,09,4,02 , 09 , 11 , 14 , 35,
202000165,2020,07,10,5,01 , 05 , 21 , 29 , 35,
202000166,2020,07,11,6,06 , 09 , 33 , 35 , 37,
202000167,2020,07,13,1,02 , 07 , 13 , 16 , 37,
202000168,2020,07,14,2,07 , 24 , 32 , 36 , 39,
202000169,2020,07,15,3,03 , 07 , 20 , 23 , 31,
202000170,2020,07,16,4,05 , 07 , 10 , 23 , 37,
202000171,2020,07,17,5,04 , 05 , 10 , 21 , 27,
202000172,2020,07,18,6,01 , 11 , 19 , 31 , 34,
202000173,2020,07,20,1,02 , 22 , 23 , 32 , 39,
202000174,2020,07,21,2,02 , 13 , 19 , 32 , 38,
202000175,2020,07,22,3,05 , 20 , 30 , 35 , 37,
202000176,2020,07,23,4,01 , 10 , 17 , 33 , 37,
202000177,2020,07,24,5,04 , 11 , 28 , 32 , 39,
202000178,2020,07,25,6,08 , 23 , 24 , 28 , 30,
202000179,2020,07,27,1,09 , 18 , 25 , 33 , 37,
202000180,2020,07,28,2,05 , 13 , 22 , 25 , 28,
202000181,2020,07,29,3,06 , 15 , 24 , 28 , 31,
202000182,2020,07,30,4,05 , 16 , 30 , 37 , 38,
202000183,2020,07,31,5,14 , 17 , 19 , 20 , 24,
202000184,2020,08,01,6,08 , 10 , 16 , 21 , 36,
202000185,2020,08,03,1,02 , 06 , 21 , 27 , 29,
202000186,2020,08,04,2,04 , 11 , 13 , 25 , 33,
202000187,2020,08,05,3,16 , 33 , 34 , 35 , 38,
202000188,2020,08,06,4,07 , 09 , 17 , 26 , 37,
202000189,2020,08,07,5,05 , 06 , 29 , 30 , 39,
202000190,2020,08,08,6,04 , 15 , 18 , 25 , 26,
202000191,2020,08,10,1,23 , 24 , 29 , 36 , 39,
202000192,2020,08,11,2,01 , 04 , 19 , 23 , 37,
202000193,2020,08,12,3,01 , 13 , 20 , 25 , 32,
202000194,2020,08,13,4,15 , 17 , 18 , 31 , 33,
202000195,2020,08,14,5,04 , 10 , 12 , 17 , 25,
202000196,2020,08,15,6,13 , 17 , 18 , 21 , 31,
202000197,2020,08,17,1,12 , 18 , 26 , 28 , 30,
202000198,2020,08,18,2,04 , 15 , 29 , 33 , 37,
202000199,2020,08,19,3,01 , 02 , 04 , 23 , 28,
202000200,2020,08,20,4,08 , 14 , 20 , 21 , 30,
202000201,2020,08,21,5,03 , 07 , 17 , 30 , 31,
202000202,2020,08,22,6,06 , 21 , 26 , 27 , 34,
202000203,2020,08,24,1,13 , 14 , 28 , 31 , 35,
202000204,2020,08,25,2,11 , 23 , 33 , 36 , 37,
202000205,2020,08,26,3,14 , 16 , 21 , 29 , 32,
202000206,2020,08,27,4,17 , 24 , 29 , 34 , 39,
202000207,2020,08,28,5,02 , 03 , 17 , 28 , 31,
202000208,2020,08,29,6,01 , 10 , 16 , 27 , 28,
202000209,2020,08,31,1,02 , 06 , 26 , 29 , 36,
202000210,2020,09,01,2,15 , 16 , 17 , 23 , 32,
202000211,2020,09,02,3,11 , 13 , 20 , 23 , 39,
202000212,2020,09,03,4,04 , 07 , 12 , 20 , 33,
202000213,2020,09,04,5,04 , 09 , 21 , 23 , 24,
202000214,2020,09,05,6,01 , 26 , 31 , 32 , 38,
202000215,2020,09,07,1,06 , 11 , 13 , 15 , 29,
202000216,2020,09,08,2,01 , 06 , 07 , 12 , 15,
202000217,2020,09,09,3,04 , 05 , 20 , 24 , 29,
202000218,2020,09,10,4,16 , 27 , 30 , 35 , 38,
202000219,2020,09,11,5,03 , 07 , 08 , 33 , 35,
202000220,2020,09,12,6,02 , 15 , 19 , 27 , 39,
202000221,2020,09,14,1,18 , 19 , 20 , 30 , 38,
202000222,2020,09,15,2,01 , 04 , 11 , 25 , 31,
202000223,2020,09,16,3,06 , 13 , 15 , 22 , 27,
202000224,2020,09,17,4,05 , 14 , 24 , 33 , 39,
202000225,2020,09,18,5,06 , 18 , 24 , 27 , 29,
202000226,2020,09,19,6,10 , 18 , 19 , 37 , 39,
202000227,2020,09,21,1,05 , 10 , 17 , 19 , 34,
202000228,2020,09,22,2,17 , 20 , 23 , 24 , 39,
202000229,2020,09,23,3,06 , 12 , 17 , 32 , 36,
202000230,2020,09,24,4,05 , 10 , 15 , 24 , 27,
202000231,2020,09,25,5,01 , 09 , 14 , 17 , 18,
202000232,2020,09,26,6,22 , 24 , 27 , 29 , 34,
202000233,2020,09,28,1,07 , 20 , 26 , 27 , 30,
202000234,2020,09,29,2,06 , 20 , 22 , 30 , 36,
202000235,2020,09,30,3,21 , 27 , 28 , 34 , 37,
202000236,2020,10,01,4,01 , 06 , 21 , 35 , 36,
202000237,2020,10,02,5,17 , 18 , 20 , 24 , 34,
202000238,2020,10,03,6,07 , 15 , 20 , 30 , 37,
202000239,2020,10,05,1,06 , 20 , 22 , 27 , 35,
202000240,2020,10,06,2,06 , 20 , 25 , 32 , 37,
202000241,2020,10,07,3,05 , 09 , 13 , 21 , 34,
202000242,2020,10,08,4,03 , 08 , 11 , 19 , 38,
202000243,2020,10,09,5,13 , 16 , 25 , 26 , 31,
202000244,2020,10,10,6,04 , 08 , 23 , 24 , 34,
202000245,2020,10,12,1,06 , 22 , 24 , 29 , 33,
202000246,2020,10,13,2,04 , 08 , 17 , 26 , 30,
202000247,2020,10,14,3,01 , 09 , 33 , 34 , 39,
202000248,2020,10,15,4,08 , 14 , 18 , 20 , 23,
202000249,2020,10,16,5,22 , 26 , 32 , 33 , 38,
202000250,2020,10,17,6,18 , 20 , 21 , 24 , 25,
202000251,2020,10,19,1,04 , 06 , 16 , 23 , 36,
202000252,2020,10,20,2,01 , 10 , 23 , 27 , 36,
202000253,2020,10,21,3,02 , 14 , 20 , 22 , 29,
202000254,2020,10,22,4,01 , 09 , 11 , 27 , 31,
202000255,2020,10,23,5,02 , 03 , 20 , 21 , 34,
202000256,2020,10,24,6,09 , 10 , 15 , 27 , 32,
202000257,2020,10,26,1,03 , 09 , 14 , 26 , 33,
202000258,2020,10,27,2,08 , 18 , 23 , 24 , 31,
202000259,2020,10,28,3,13 , 20 , 26 , 37 , 38,
202000260,2020,10,29,4,04 , 23 , 25 , 35 , 38,
202000261,2020,10,30,5,03 , 09 , 24 , 35 , 38,
202000262,2020,10,31,6,06 , 07 , 09 , 21 , 32,
202000263,2020,11,02,1,12 , 29 , 31 , 36 , 39,
202000264,2020,11,03,2,04 , 17 , 24 , 25 , 28,
202000265,2020,11,04,3,02 , 12 , 17 , 34 , 38,
202000266,2020,11,05,4,19 , 20 , 25 , 30 , 37,
202000267,2020,11,06,5,01 , 04 , 07 , 08 , 39,
202000268,2020,11,07,6,04 , 08 , 21 , 24 , 26,
202000269,2020,11,09,1,06 , 08 , 17 , 24 , 38,
202000270,2020,11,10,2,05 , 19 , 26 , 28 , 29,
202000271,2020,11,11,3,22 , 31 , 35 , 38 , 39,
202000272,2020,11,12,4,04 , 18 , 27 , 29 , 39,
202000273,2020,11,13,5,01 , 07 , 11 , 24 , 39,
202000274,2020,11,14,6,02 , 03 , 07 , 30 , 36,
202000275,2020,11,16,1,10 , 11 , 13 , 23 , 38,
202000276,2020,11,17,2,11 , 14 , 17 , 19 , 24,
202000277,2020,11,18,3,01 , 07 , 15 , 17 , 18,
202000278,2020,11,19,4,06 , 10 , 13 , 16 , 27,
202000279,2020,11,20,5,06 , 11 , 27 , 37 , 38,
202000280,2020,11,21,6,08 , 11 , 13 , 14 , 26,
202000281,2020,11,23,1,02 , 04 , 13 , 23 , 28,
202000282,2020,11,24,2,04 , 08 , 17 , 18 , 26,
202000283,2020,11,25,3,06 , 16 , 25 , 28 , 36,
202000284,2020,11,26,4,12 , 17 , 21 , 28 , 35,
202000285,2020,11,27,5,15 , 24 , 25 , 26 , 32,
202000286,2020,11,28,6,01 , 02 , 04 , 17 , 20,
202000287,2020,11,30,1,09 , 17 , 25 , 28 , 36,
202000288,2020,12,01,2,01 , 11 , 19 , 26 , 32,
202000289,2020,12,02,3,03 , 10 , 16 , 24 , 37,
202000290,2020,12,03,4,01 , 03 , 19 , 20 , 37,
202000291,2020,12,04,5,02 , 07 , 22 , 31 , 37,
202000292,2020,12,05,6,08 , 18 , 20 , 29 , 35,
202000293,2020,12,07,1,09 , 12 , 22 , 30 , 35,
202000294,2020,12,08,2,01 , 21 , 24 , 28 , 34,
202000295,2020,12,09,3,12 , 13 , 15 , 28 , 33,
202000296,2020,12,10,4,06 , 10 , 11 , 26 , 27,
202000297,2020,12,11,5,05 , 06 , 12 , 19 , 33,
202000298,2020,12,12,6,08 , 14 , 15 , 24 , 27,
202000299,2020,12,14,1,05 , 14 , 17 , 19 , 20,
202000300,2020,12,15,2,01 , 11 , 23 , 25 , 35,
202000301,2020,12,16,3,08 , 15 , 17 , 34 , 36,
202000302,2020,12,17,4,07 , 11 , 15 , 16 , 20,
202000303,2020,12,18,5,02 , 12 , 15 , 22 , 35,
202000304,2020,12,19,6,09 , 14 , 18 , 29 , 36,
202000305,2020,12,21,1,02 , 08 , 15 , 17 , 24,
202000306,2020,12,22,2,02 , 15 , 23 , 29 , 38,
202000307,2020,12,23,3,07 , 24 , 28 , 32 , 38,
202000308,2020,12,24,4,01 , 19 , 23 , 30 , 36,
202000309,2020,12,25,5,01 , 05 , 19 , 32 , 37,
202000310,2020,12,26,6,05 , 09 , 15 , 20 , 24,
202000311,2020,12,28,1,11 , 15 , 25 , 32 , 35,
202000312,2020,12,29,2,09 , 16 , 21 , 28 , 38,
202000313,2020,12,30,3,03 , 05 , 21 , 34 , 36,
202000314,2020,12,31,4,01 , 10 , 14 , 20 , 34,
202100001,2021,01,01,5,18 , 24 , 26 , 35 , 37,
202100002,2021,01,02,6,04 , 06 , 11 , 17 , 34,
202100003,2021,01,04,1,02 , 03 , 16 , 22 , 32,
202100004,2021,01,05,2,01 , 11 , 20 , 28 , 36,
202100005,2021,01,06,3,10 , 12 , 29 , 32 , 36,
202100006,2021,01,07,4,07 , 13 , 22 , 23 , 30,
202100007,2021,01,08,5,09 , 13 , 26 , 34 , 36,
202100008,2021,01,09,6,10 , 13 , 24 , 36 , 37,
202100009,2021,01,11,1,03 , 07 , 14 , 26 , 38,
202100010,2021,01,12,2,09 , 11 , 19 , 36 , 39,
202100011,2021,01,13,3,06 , 09 , 17 , 24 , 38,
202100012,2021,01,14,4,16 , 20 , 21 , 30 , 31,
202100013,2021,01,15,5,06 , 08 , 16 , 19 , 23,
202100014,2021,01,16,6,03 , 10 , 23 , 26 , 37,
202100015,2021,01,18,1,01 , 03 , 16 , 17 , 39,
202100016,2021,01,19,2,05 , 09 , 16 , 21 , 35,
202100017,2021,01,20,3,03 , 10 , 11 , 13 , 19,
202100018,2021,01,21,4,01 , 06 , 07 , 21 , 23,
202100019,2021,01,22,5,15 , 17 , 19 , 28 , 29,
202100020,2021,01,23,6,23 , 26 , 34 , 35 , 36,
202100021,2021,01,25,1,13 , 16 , 23 , 37 , 39,
202100022,2021,01,26,2,12 , 20 , 23 , 31 , 37,
202100023,2021,01,27,3,01 , 02 , 17 , 18 , 35,
202100024,2021,01,28,4,14 , 16 , 20 , 30 , 37,
202100025,2021,01,29,5,16 , 20 , 21 , 22 , 26,
202100026,2021,01,30,6,05 , 13 , 23 , 26 , 27,
202100027,2021,02,01,1,06 , 12 , 17 , 28 , 36,
202100028,2021,02,02,2,04 , 24 , 25 , 34 , 37,
202100029,2021,02,03,3,01 , 05 , 12 , 18 , 30,
202100030,2021,02,04,4,01 , 05 , 12 , 15 , 26,
202100031,2021,02,05,5,20 , 23 , 26 , 27 , 38,
202100032,2021,02,06,6,03 , 07 , 14 , 20 , 34,
202100033,2021,02,08,1,01 , 02 , 20 , 23 , 26,
202100034,2021,02,09,2,03 , 12 , 14 , 18 , 34,
202100035,2021,02,10,3,16 , 18 , 23 , 32 , 38,
202100036,2021,02,11,4,01 , 08 , 09 , 17 , 22,
202100037,2021,02,12,5,03 , 13 , 20 , 27 , 28,
202100038,2021,02,13,6,05 , 18 , 21 , 22 , 27,
202100039,2021,02,15,1,06 , 07 , 19 , 20 , 26,
202100040,2021,02,16,2,10 , 19 , 22 , 24 , 26,
202100041,2021,02,17,3,01 , 17 , 20 , 27 , 30,
202100042,2021,02,18,4,01 , 14 , 19 , 27 , 28,
202100043,2021,02,19,5,09 , 19 , 35 , 37 , 38,
202100044,2021,02,20,6,05 , 08 , 10 , 23 , 30,
202100045,2021,02,22,1,04 , 16 , 21 , 32 , 33,
202100046,2021,02,23,2,01 , 07 , 26 , 29 , 34,
202100047,2021,02,24,3,06 , 14 , 19 , 24 , 37,
202100048,2021,02,25,4,09 , 10 , 14 , 22 , 38,
202100049,2021,02,26,5,01 , 08 , 09 , 18 , 27,
202100050,2021,02,27,6,21 , 25 , 27 , 32 , 39,
202100051,2021,03,01,1,13 , 32 , 34 , 36 , 38,
202100052,2021,03,02,2,05 , 10 , 23 , 25 , 39,
202100053,2021,03,03,3,05 , 10 , 15 , 16 , 21,
202100054,2021,03,04,4,07 , 10 , 16 , 19 , 24,
202100055,2021,03,05,5,04 , 06 , 31 , 36 , 37,
202100056,2021,03,06,6,05 , 10 , 11 , 12 , 26,
202100057,2021,03,08,1,13 , 17 , 18 , 24 , 28,
202100058,2021,03,09,2,01 , 04 , 11 , 23 , 32,
202100059,2021,03,10,3,01 , 05 , 19 , 22 , 26,
202100060,2021,03,11,4,04 , 09 , 13 , 27 , 28,
202100061,2021,03,12,5,07 , 25 , 33 , 35 , 37,
202100062,2021,03,13,6,21 , 31 , 32 , 35 , 36,
202100063,2021,03,15,1,07 , 11 , 13 , 25 , 39,
202100064,2021,03,16,2,03 , 08 , 14 , 18 , 32,
202100065,2021,03,17,3,01 , 07 , 10 , 23 , 29,
202100066,2021,03,18,4,11 , 21 , 30 , 32 , 38,
202100067,2021,03,19,5,04 , 10 , 17 , 27 , 36,
202100068,2021,03,20,6,11 , 18 , 22 , 28 , 35,
202100069,2021,03,22,1,01 , 11 , 17 , 29 , 34,
202100070,2021,03,23,2,10 , 14 , 19 , 20 , 35,
202100071,2021,03,24,3,03 , 08 , 13 , 23 , 26,
202100072,2021,03,25,4,08 , 12 , 22 , 33 , 35,
202100073,2021,03,26,5,07 , 09 , 11 , 22 , 32,
202100074,2021,03,27,6,01 , 05 , 10 , 30 , 31,
202100075,2021,03,29,1,10 , 12 , 15 , 32 , 35,
202100076,2021,03,30,2,10 , 14 , 15 , 36 , 38,
202100077,2021,03,31,3,10 , 12 , 23 , 34 , 38,
202100078,2021,04,01,4,02 , 09 , 20 , 25 , 35,
202100079,2021,04,02,5,24 , 28 , 31 , 33 , 36,
202100080,2021,04,03,6,06 , 08 , 12 , 23 , 25,
202100081,2021,04,05,1,01 , 17 , 25 , 36 , 38,
202100082,2021,04,06,2,10 , 12 , 17 , 29 , 35,
202100083,2021,04,07,3,01 , 10 , 24 , 35 , 38,
202100084,2021,04,08,4,02 , 07 , 09 , 29 , 35,
202100085,2021,04,09,5,06 , 16 , 20 , 25 , 34,
202100086,2021,04,10,6,02 , 04 , 18 , 20 , 34,
202100087,2021,04,12,1,17 , 22 , 34 , 37 , 39,
202100088,2021,04,13,2,06 , 11 , 13 , 22 , 23,
202100089,2021,04,14,3,03 , 08 , 12 , 20 , 33,
202100090,2021,04,15,4,06 , 07 , 17 , 25 , 37,
202100091,2021,04,16,5,02 , 07 , 21 , 22 , 28,
202100092,2021,04,17,6,07 , 08 , 23 , 25 , 31,
202100093,2021,04,19,1,01 , 04 , 09 , 29 , 39,
202100094,2021,04,20,2,16 , 20 , 23 , 24 , 35,
202100095,2021,04,21,3,04 , 19 , 29 , 37 , 39,
202100096,2021,04,22,4,05 , 07 , 08 , 25 , 26,
202100097,2021,04,23,5,02 , 08 , 16 , 22 , 28,
202100098,2021,04,24,6,05 , 06 , 10 , 11 , 13,
202100099,2021,04,26,1,01 , 05 , 16 , 17 , 21,
202100100,2021,04,27,2,12 , 22 , 24 , 31 , 35,
202100101,2021,04,28,3,07 , 12 , 16 , 22 , 23,
202100102,2021,04,29,4,08 , 10 , 23 , 32 , 35,
202100103,2021,04,30,5,07 , 17 , 21 , 32 , 35,
202100104,2021,05,01,6,12 , 13 , 19 , 20 , 31,
202100105,2021,05,03,1,04 , 13 , 15 , 29 , 32,
202100106,2021,05,04,2,20 , 21 , 23 , 36 , 39,
202100107,2021,05,05,3,08 , 19 , 27 , 29 , 39,
202100108,2021,05,06,4,03 , 07 , 13 , 21 , 22,
202100109,2021,05,07,5,06 , 07 , 08 , 17 , 33,
202100110,2021,05,08,6,19 , 23 , 26 , 31 , 34,
202100111,2021,05,10,1,14 , 15 , 17 , 28 , 37,
202100112,2021,05,11,2,11 , 15 , 17 , 31 , 36,
202100113,2021,05,12,3,08 , 14 , 17 , 21 , 30,
202100114,2021,05,13,4,13 , 16 , 17 , 25 , 37,
202100115,2021,05,14,5,10 , 28 , 29 , 31 , 36,
202100116,2021,05,15,6,02 , 07 , 28 , 31 , 39,
202100117,2021,05,17,1,03 , 15 , 27 , 33 , 36,
202100118,2021,05,18,2,09 , 12 , 18 , 27 , 37,
202100119,2021,05,19,3,05 , 08 , 17 , 27 , 36,
202100120,2021,05,20,4,13 , 30 , 31 , 35 , 37,
202100121,2021,05,21,5,04 , 09 , 33 , 34 , 38,
202100122,2021,05,22,6,06 , 14 , 22 , 23 , 31,
202100123,2021,05,24,1,12 , 14 , 23 , 24 , 36,
202100124,2021,05,25,2,03 , 14 , 25 , 33 , 37,
202100125,2021,05,26,3,06 , 07 , 30 , 32 , 36,
202100126,2021,05,27,4,21 , 24 , 26 , 29 , 32,
202100127,2021,05,28,5,23 , 24 , 32 , 35 , 38,
202100128,2021,05,29,6,01 , 11 , 19 , 27 , 38,
